Alpha	E root1	E root2	E root3	E root4	E root5		Alpha (0.9-1.3)	E root4 (0.9-1.3)		Smoothed alpha	Smoothed E root1	Smoothed E root2	Smoothed E root3	Smoothed E root4	Smoothed E root5		Start	0.2
							1.144522	2.90519472										
							1.144722	2.90531130										
							1.144922	2.90542788										
							1.145123	2.90554446										
							1.145323	2.90566104										
							1.145523	2.90577762										
							1.145723	2.90589420										
							1.145923	2.90601078										
							1.146123	2.90612736										
							1.146323	2.90624394										
							1.146523	2.90636052										
							1.146723	2.90647709										
							1.146923	2.90659367										
							1.147124	2.90671025										
							1.147324	2.90682683										
							1.147524	2.90694341										
							1.147724	2.90705999										
							1.147924	2.90717657										
							1.148124	2.90729315										
							1.148324	2.90740973										
							1.148524	2.90752631										
							1.148724	2.90764289										
							1.148924	2.90775947										
							1.149125	2.90787604										
							1.149325	2.90799262										
							1.149525	2.90810920										
							1.149725	2.90822578										
							1.149925	2.90834236										
							1.150125	2.90845894										
							1.150325	2.90857552										
							1.150525	2.90869210										
							1.150725	2.90880868										
							1.150925	2.90892526										
							1.151126	2.90904184										
							1.151326	2.90915842										
							1.151526	2.90927499										
							1.151726	2.90939157										
							1.151926	2.90950815										
							1.152126	2.90962473										
							1.152326	2.90974131										
							1.152526	2.90985789										
							1.152726	2.90997447										
							1.152926	2.91009105										
							1.153127	2.91020763										
							1.153327	2.91032421										
							1.153527	2.91044079										
							1.153727	2.91055737										
							1.153927	2.91067394										
							1.154127	2.91079052										
							1.154327	2.91090710										
							1.154527	2.91102368										
							1.154727	2.91114026										
							1.154927	2.91125684										
							1.155128	2.91137342										
							1.155328	2.91149000										
							1.155528	2.91160658										
							1.155728	2.91172316										
							1.155928	2.91183974										
							1.156128	2.91195632										
							1.156328	2.91207158										
							1.156528	2.91218479										
							1.156728	2.91229799										
							1.156928	2.91241120										
							1.157129	2.91252441										
							1.157329	2.91263762										
							1.157529	2.91275083										
							1.157729	2.91286403										
							1.157929	2.91297724										
							1.158129	2.91309045										
							1.158329	2.91320366										
							1.158529	2.91331687										
							1.158729	2.91343007										
							1.158929	2.91354328										
							1.159130	2.91365649										
							1.159330	2.91376970										
							1.159530	2.91388291										
							1.159730	2.91399611										
							1.159930	2.91410932										
							1.160130	2.91422253										
							1.160330	2.91433574										
							1.160530	2.91444895										
							1.160730	2.91456215										
							1.160930	2.91467536										
							1.161131	2.91478857										
							1.161331	2.91490178										
							1.161531	2.91501499										
							1.161731	2.91512820										
							1.161931	2.91524140										
							1.162131	2.91535461										
							1.162331	2.91546782										
							1.162531	2.91558103										
							1.162731	2.91569424										
							1.162931	2.91580744										
							1.163132	2.91592065										
							1.163332	2.91603386										
							1.163532	2.91614707										
							1.163732	2.91626028										
							1.163932	2.91637348										
							1.164132	2.91648669										
							1.164332	2.91659990										
							1.164532	2.91671311										
							1.164732	2.91682632										
							1.164932	2.91693952										
							1.165133	2.91705273										
							1.165333	2.91716594										
							1.165533	2.91727915										
							1.165733	2.91739236										
							1.165933	2.91750556										
							1.166133	2.91761877										
							1.166333	2.91773198										
							1.166533	2.91784519										
							1.166733	2.91795840										
							1.166933	2.91807160										
							1.167134	2.91818481										
							1.167334	2.91829802										
							1.167534	2.91841123										
							1.167734	2.91852444										
							1.167934	2.91863764										
							1.168134	2.91875085										
							1.168334	2.91886406										
							1.168534	2.91897727										
							1.168734	2.91909048										
							1.168934	2.91924521										
							1.169135	2.91940347										
							1.169335	2.91956172										
							1.169535	2.91971998										
							1.169735	2.91987823										
							1.169935	2.92003649										
							1.170135	2.92019474										
							1.170335	2.92035300										
							1.170535	2.92051125										
							1.170735	2.92066951										
							1.170935	2.92082776										
							1.171136	2.92098602										
							1.171336	2.92114427										
							1.171536	2.92130253										
							1.171736	2.92146078										
							1.171936	2.92161904										
							1.172136	2.92177729										
							1.172336	2.92193555										
							1.172536	2.92209380										
							1.172736	2.92225206										
							1.172936	2.92241031										
							1.173137	2.92256857										
							1.173337	2.92272682										
							1.173537	2.92288508										
							1.173737	2.92304333										
							1.173937	2.92320159										
							1.174137	2.92335984										
							1.174337	2.92351810										
							1.174537	2.92367635										
							1.174737	2.92383461										
							1.174937	2.92399286										
							1.175138	2.92415112										
							1.175338	2.92430937										
							1.175538	2.92446763										
							1.175738	2.92462588										
							1.175938	2.92478414										
							1.176138	2.92494239										
							1.176338	2.92510065										
							1.176538	2.92525890										
							1.176738	2.92541716										
							1.176938	2.92557541										
							1.177139	2.92573367										
							1.177339	2.92589192										
							1.177539	2.92605018										
							1.177739	2.92620843										
							1.177939	2.92636669										
							1.178139	2.92652494										
							1.178339	2.92668320										
							1.178539	2.92684145										
							1.178739	2.92699971										
							1.178939	2.92715796										
							1.179140	2.92731622										
							1.179340	2.92747447										
							1.179540	2.92763273										
							1.179740	2.92779098										
							1.179940	2.92794924										
							1.180140	2.92810750										
							1.180340	2.92826575										
							1.180540	2.92842401										
							1.180740	2.92858226										
							1.180940	2.92874052										
							1.181141	2.92889877										
							1.181341	2.92905460										
							1.181541	2.92920750										
							1.181741	2.92936039										
							1.181941	2.92951329										
							1.182141	2.92966619										
							1.182341	2.92981909										
							1.182541	2.92997198										
							1.182741	2.93012488										
							1.182941	2.93027778										
							1.183142	2.93043068										
							1.183342	2.93058357										
							1.183542	2.93073647										
							1.183742	2.93088937										
							1.183942	2.93104227										
							1.184142	2.93119516										
							1.184342	2.93134806										
							1.184542	2.93150096										
							1.184742	2.93165386										
							1.184942	2.93180675										
							1.185143	2.93195965										
							1.185343	2.93211255										
							1.185543	2.93226545										
							1.185743	2.93241834										
							1.185943	2.93257124										
							1.186143	2.93272414										
							1.186343	2.93287704										
							1.186543	2.93302993										
							1.186743	2.93318283										
							1.186943	2.93333573										
							1.187144	2.93348863										
							1.187344	2.93364152										
							1.187544	2.93379442										
							1.187744	2.93394732										
							1.187944	2.93410022										
							1.188144	2.93425311										
							1.188344	2.93440601										
							1.188544	2.93455891										
							1.188744	2.93471181										
							1.188944	2.93486470										
							1.189145	2.93501760										
							1.189345	2.93517050										
							1.189545	2.93532340										
							1.189745	2.93547629										
							1.189945	2.93562919										
							1.190145	2.93578209										
							1.190345	2.93593499										
							1.190545	2.93608789										
							1.190745	2.93624078										
							1.190945	2.93639368										
							1.191146	2.93654658										
							1.191346	2.93669948										
							1.191546	2.93685237										
							1.191746	2.93700527										
							1.191946	2.93715817										
							1.192146	2.93731107										
							1.192346	2.93746396										
							1.192546	2.93761686										
							1.192746	2.93776976										
							1.192946	2.93792266										
							1.193147	2.93807555										
							1.193347	2.93822845										
							1.193547	2.93838135										
							1.193747	2.93853425										
							1.193947	2.93863389										
							1.194147	2.93873269										
							1.194347	2.93883149										
							1.194547	2.93893030										
							1.194747	2.93902910										
							1.194947	2.93912790										
							1.195148	2.93922670										
							1.195348	2.93932550										
							1.195548	2.93942430										
							1.195748	2.93952310										
							1.195948	2.93962190										
							1.196148	2.93972071										
							1.196348	2.93981951										
							1.196548	2.93991831										
							1.196748	2.94001711										
							1.196948	2.94011591										
							1.197149	2.94021471										
							1.197349	2.94031351										
							1.197549	2.94041231										
							1.197749	2.94051112										
							1.197949	2.94060992										
							1.198149	2.94070872										
							1.198349	2.94080752										
							1.198549	2.94090632										
							1.198749	2.94100512										
							1.198949	2.94110392										
							1.199150	2.94120272										
							1.199350	2.94130153										
							1.199550	2.94140033										
							1.199750	2.94149913										
							1.199950	2.94159793										
							1.200150	2.94169673										
							1.200350	2.94179553										
							1.200550	2.94189433										
							1.200750	2.94199313										
							1.200950	2.94209193										
							1.201151	2.94219074										
							1.201351	2.94228954										
							1.201551	2.94238834										
							1.201751	2.94248714										
							1.201951	2.94258594										
							1.202151	2.94268474										
							1.202351	2.94278354										
							1.202551	2.94288234										
							1.202751	2.94298115										
							1.202951	2.94307995										
							1.203152	2.94317875										
							1.203352	2.94327755										
							1.203552	2.94337635										
							1.203752	2.94347515										
							1.203952	2.94357395										
							1.204152	2.94367275										
							1.204352	2.94377156										
							1.204552	2.94387036										
							1.204752	2.94396916										
							1.204952	2.94406796										
							1.205153	2.94416676										
							1.205353	2.94426556										
							1.205553	2.94436436										
							1.205753	2.94446316										
							1.205953	2.94456197										
							1.206153	2.94466077										
							1.206353	2.94485754										
							1.206553	2.94514634										
							1.206753	2.94543514										
							1.206953	2.94572395										
							1.207154	2.94601275										
							1.207354	2.94630156										
							1.207554	2.94659036										
							1.207754	2.94687916										
							1.207954	2.94716797										
							1.208154	2.94745677										
							1.208354	2.94774557										
							1.208554	2.94803438										
							1.208754	2.94832318										
							1.208954	2.94861199										
							1.209155	2.94890079										
							1.209355	2.94918959										
							1.209555	2.94947840										
							1.209755	2.94976720										
							1.209955	2.95005600										
							1.210155	2.95034481										
							1.210355	2.95063361										
							1.210555	2.95092241										
							1.210755	2.95121122										
							1.210955	2.95150002										
							1.211156	2.95178883										
							1.211356	2.95207763										
							1.211556	2.95236643										
							1.211756	2.95265524										
							1.211956	2.95294404										
							1.212156	2.95323284										
							1.212356	2.95352165										
							1.212556	2.95381045										
							1.212756	2.95409925										
							1.212956	2.95438806										
							1.213157	2.95467686										
							1.213357	2.95496567										
							1.213557	2.95525447										
							1.213757	2.95554327										
							1.213957	2.95583208										
							1.214157	2.95612088										
							1.214357	2.95640968										
							1.214557	2.95669849										
							1.214757	2.95698729										
							1.214957	2.95727610										
							1.215158	2.95756490										
							1.215358	2.95785370										
							1.215558	2.95814251										
							1.215758	2.95843131										
							1.215958	2.95872011										
							1.216158	2.95900892										
							1.216358	2.95929772										
							1.216558	2.95958652										
							1.216758	2.95987533										
							1.216958	2.96016413										
							1.217159	2.96045294										
							1.217359	2.96074174										
							1.217559	2.96103054										
							1.217759	2.96131935										
							1.217959	2.96160815										
							1.218159	2.96189695										
							1.218359	2.96218576										
							1.218559	2.96247456										
							1.218759	2.96277675										
							1.218959	2.96335107										
							1.219160	2.96392540										
							1.219360	2.96449972										
							1.219560	2.96507405										
							1.219760	2.96564838										
							1.219960	2.96622270										
							1.220160	2.96679703										
							1.220360	2.96737135										
							1.220560	2.96794568										
							1.220760	2.96852000										
							1.220960	2.96909433										
							1.221161	2.96966865										
							1.221361	2.97024298										
							1.221561	2.97081730										
							1.221761	2.97139163										
							1.221961	2.97196595										
							1.222161	2.97254028										
							1.222361	2.97311460										
							1.222561	2.97368893										
							1.222761	2.97426326										
							1.222961	2.97483758										
							1.223162	2.97541191										
							1.223362	2.97598623										
							1.223562	2.97656056										
							1.223762	2.97713488										
							1.223962	2.97770921										
							1.224162	2.97828353										
							1.224362	2.97885786										
							1.224562	2.97943218										
							1.224762	2.98000651										
							1.224962	2.98058083										
							1.225163	2.98115516										
							1.225363	2.98172948										
							1.225563	2.98230381										
							1.225763	2.98287814										
							1.225963	2.98345246										
							1.226163	2.98402679										
							1.226363	2.98460111										
							1.226563	2.98517544										
							1.226763	2.98574976										
							1.226963	2.98632409										
							1.227164	2.98689841										
							1.227364	2.98747274										
							1.227564	2.98804706										
							1.227764	2.98862139										
							1.227964	2.98919571										
							1.228164	2.98977004										
							1.228364	2.99034436										
							1.228564	2.99091869										
							1.228764	2.99149301										
							1.228964	2.99206734										
							1.229165	2.99264167										
							1.229365	2.99321599										
							1.229565	2.99379032										
							1.229765	2.99436464										
							1.229965	2.99493897										
							1.230165	2.99551329										
							1.230365	2.99608762										
							1.230565	2.99666194										
							1.230765	2.99723627										
							1.230965	2.99781059										
							1.231166	2.99838492										
							1.231366	2.99901492										
							1.231566	2.99968554										
							1.231766	3.00035617										
							1.231966	3.00102679										
							1.232166	3.00169742										
							1.232366	3.00236804										
							1.232566	3.00303867										
							1.232766	3.00370929										
							1.232966	3.00437992										
							1.233167	3.00505054										
							1.233367	3.00572117										
							1.233567	3.00639179										
							1.233767	3.00706242										
							1.233967	3.00773304										
							1.234167	3.00840367										
							1.234367	3.00907429										
							1.234567	3.00974492										
							1.234767	3.01041554										
							1.234967	3.01108616										
							1.235168	3.01175679										
							1.235368	3.01242741										
							1.235568	3.01309804										
							1.235768	3.01376866										
							1.235968	3.01443929										
							1.236168	3.01510991										
							1.236368	3.01578054										
							1.236568	3.01645116										
							1.236768	3.01712179										
							1.236968	3.01779241										
							1.237169	3.01846304										
							1.237369	3.01913366										
							1.237569	3.01980429										
							1.237769	3.02047491										
							1.237969	3.02114554										
							1.238169	3.02181616										
							1.238369	3.02248679										
							1.238569	3.02315741										
							1.238769	3.02382804										
							1.238969	3.02449866										
							1.239170	3.02516929										
							1.239370	3.02583991										
							1.239570	3.02651054										
							1.239770	3.02718116										
							1.239970	3.02785179										
							1.240170	3.02852241										
							1.240370	3.02919304										
							1.240570	3.02986366										
							1.240770	3.03053429										
							1.240970	3.03120491										
							1.241171	3.03187554										
							1.241371	3.03254616										
							1.241571	3.03321679										
							1.241771	3.03388741										
							1.241971	3.03455804										
							1.242171	3.03522866										
							1.242371	3.03589929										
							1.242571	3.03656991										
							1.242771	3.03724053										
							1.242971	3.03791116										
							1.243172	3.03858178										
							1.243372	3.03925241										
							1.243572	3.03992303										
							1.243772	3.04059414										
							1.243972	3.04126912										
							1.244172	3.04194410										
							1.244372	3.04261909										
							1.244572	3.04329407										
							1.244772	3.04396905										
							1.244972	3.04464404										
							1.245173	3.04531902										
							1.245373	3.04599401										
							1.245573	3.04666899										
							1.245773	3.04734397										
							1.245973	3.04801896										
							1.246173	3.04869394										
							1.246373	3.04936892										
							1.246573	3.05004391										
							1.246773	3.05071889										
							1.246973	3.05139387										
							1.247174	3.05206886										
							1.247374	3.05274384										
							1.247574	3.05341883										
							1.247774	3.05409381										
							1.247974	3.05476879										
							1.248174	3.05544378										
							1.248374	3.05611876										
							1.248574	3.05679374										
							1.248774	3.05746873										
							1.248974	3.05814371										
							1.249175	3.05881870										
							1.249375	3.05949368										
							1.249575	3.06016866										
							1.249775	3.06084365										
							1.249975	3.06151863										
							1.250175	3.06219361										
							1.250375	3.06286860										
							1.250575	3.06354358										
							1.250775	3.06421856										
							1.250975	3.06489355										
							1.251176	3.06556853										
							1.251376	3.06624352										
							1.251576	3.06691850										
							1.251776	3.06759348										
							1.251976	3.06826847										
							1.252176	3.06894345										
							1.252376	3.06961843										
							1.252576	3.07029342										
							1.252776	3.07096840										
							1.252976	3.07164339										
							1.253177	3.07231837										
							1.253377	3.07299335										
							1.253577	3.07366834										
							1.253777	3.07434332										
							1.253977	3.07501830										
							1.254177	3.07569329										
							1.254377	3.07636827										
							1.254577	3.07704325										
							1.254777	3.07771824										
							1.254977	3.07839322										
							1.255178	3.07906821										
							1.255378	3.07974319										
							1.255578	3.08041817										
							1.255778	3.08109316										
							1.255978	3.08176814										
							1.256178	3.08244312										
							1.256378	3.08312073										
							1.256578	3.08379979										
							1.256778	3.08447886										
							1.256978	3.08515793										
							1.257179	3.08583700										
							1.257379	3.08651607										
							1.257579	3.08719514										
							1.257779	3.08787421										
							1.257979	3.08855327										
							1.258179	3.08923234										
							1.258379	3.08991141										
							1.258579	3.09059048										
							1.258779	3.09126955										
							1.258979	3.09194862										
							1.259180	3.09262769										
							1.259380	3.09330676										
							1.259580	3.09398582										
							1.259780	3.09466489										
							1.259980	3.09534396										
							1.260180	3.09602303										
							1.260380	3.09670210										
							1.260580	3.09738117										
							1.260780	3.09806024										
							1.260980	3.09873930										
							1.261181	3.09941837										
							1.261381	3.10009744										
							1.261581	3.10077651										
							1.261781	3.10145558										
							1.261981	3.10213465										
							1.262181	3.10281372										
							1.262381	3.10349279										
							1.262581	3.10417185										
							1.262781	3.10485092										
							1.262981	3.10552999										
							1.263182	3.10620906										
							1.263382	3.10688813										
							1.263582	3.10756720										
							1.263782	3.10824627										
							1.263982	3.10892534										
							1.264182	3.10960440										
							1.264382	3.11028347										
							1.264582	3.11096254										
							1.264782	3.11164161										
							1.264982	3.11232068										
							1.265183	3.11299975										
							1.265383	3.11367882										
							1.265583	3.11435788										
							1.265783	3.11503695										
							1.265983	3.11571602										
							1.266183	3.11639509										
							1.266383	3.11707416										
							1.266583	3.11775323										
							1.266783	3.11843230										
							1.266983	3.11911137										
							1.267184	3.11979043										
							1.267384	3.12046950										
							1.267584	3.12114857										
							1.267784	3.12182764										
							1.267984	3.12250671										
							1.268184	3.12318578										
							1.268384	3.12386485										
							1.268584	3.12454391										
							1.268784	3.12528281										
							1.268984	3.12630994										
							1.269185	3.12733708										
							1.269385	3.12836422										
							1.269585	3.12939136										
							1.269785	3.13041849										
							1.269985	3.13144563										
							1.270185	3.13247277										
							1.270385	3.13349990										
							1.270585	3.13452704										
							1.270785	3.13555418										
							1.270985	3.13658131										
							1.271186	3.13760845										
							1.271386	3.13863559										
							1.271586	3.13966272										
							1.271786	3.14068986										
							1.271986	3.14171700										
							1.272186	3.14274413										
							1.272386	3.14377127										
							1.272586	3.14479841										
							1.272786	3.14582555										
							1.272986	3.14685268										
							1.273187	3.14787982										
							1.273387	3.14890696										
							1.273587	3.14993409										
							1.273787	3.15096123										
							1.273987	3.15198837										
							1.274187	3.15301550										
							1.274387	3.15404264										
							1.274587	3.15506978										
							1.274787	3.15609691										
							1.274987	3.15712405										
							1.275188	3.15815119										
							1.275388	3.15917832										
							1.275588	3.16020546										
							1.275788	3.16123260										
							1.275988	3.16225974										
							1.276188	3.16328687										
							1.276388	3.16431401										
							1.276588	3.16534115										
							1.276788	3.16636828										
							1.276988	3.16739542										
							1.277189	3.16842256										
							1.277389	3.16944969										
							1.277589	3.17047683										
							1.277789	3.17150397										
							1.277989	3.17253110										
							1.278189	3.17355824										
							1.278389	3.17458538										
							1.278589	3.17561251										
							1.278789	3.17663965										
							1.278989	3.17766679										
							1.279190	3.17869393										
							1.279390	3.17972106										
							1.279590	3.18074820										
							1.279790	3.18177534										
							1.279990	3.18280247										
							1.280190	3.18382961										
							1.280390	3.18485675										
							1.280590	3.18588388										
							1.280790	3.18691102										
							1.280990	3.18793816										
							1.281191	3.18896529										
							1.281391	3.18999641										
							1.281591	3.19102920										
							1.281791	3.19206199										
							1.281991	3.19309478										
							1.282191	3.19412757										
							1.282391	3.19516036										
							1.282591	3.19619315										
							1.282791	3.19722594										
							1.282991	3.19825873										
							1.283192	3.19929152										
							1.283392	3.20032431										
							1.283592	3.20135710										
							1.283792	3.20238989										
							1.283992	3.20342268										
							1.284192	3.20445547										
							1.284392	3.20548826										
							1.284592	3.20652105										
							1.284792	3.20755384										
							1.284992	3.20858663										
							1.285193	3.20961942										
							1.285393	3.21065221										
							1.285593	3.21168500										
							1.285793	3.21271779										
							1.285993	3.21375058										
							1.286193	3.21478337										
							1.286393	3.21581616										
							1.286593	3.21684895										
							1.286793	3.21788174										
							1.286993	3.21891453										
							1.287194	3.21994732										
							1.287394	3.22098011										
							1.287594	3.22201290										
							1.287794	3.22304570										
							1.287994	3.22407849										
							1.288194	3.22511128										
							1.288394	3.22614407										
							1.288594	3.22717686										
							1.288794	3.22820965										
							1.288994	3.22924244										
							1.289195	3.23027523										
							1.289395	3.23130802										
							1.289595	3.23234081										
							1.289795	3.23337360										
							1.289995	3.23440639										
							1.290195	3.23543918										
							1.290395	3.23647197										
							1.290595	3.23750476										
							1.290795	3.23853755										
							1.290995	3.23957034										
							1.291196	3.24060313										
							1.291396	3.24163592										
							1.291596	3.24266871										
							1.291796	3.24370150										
							1.291996	3.24473429										
							1.292196	3.24576708										
							1.292396	3.24679987										
							1.292596	3.24783266										
							1.292796	3.24886545										
							1.292996	3.24989824										
							1.293197	3.25093103										
							1.293397	3.25196382										
							1.293597	3.25299661										
							1.293797	3.25394978										
							1.293997	3.25464287										
							1.294197	3.25533595										
							1.294397	3.25602904										
							1.294597	3.25672212										
							1.294797	3.25741520										
							1.294997	3.25810829										
							1.295198	3.25880137										
							1.295398	3.25949445										
							1.295598	3.26018754										
							1.295798	3.26088062										
							1.295998	3.26157371										
							1.296198	3.26226679										
							1.296398	3.26295987										
							1.296598	3.26365296										
							1.296798	3.26434604										
							1.296998	3.26503913										
							1.297199	3.26573221										
							1.297399	3.26642529										
							1.297599	3.26711838										
							1.297799	3.26781146										
							1.297999	3.26850454										
							1.298199	3.26919763										
							1.298399	3.26989071										
							1.298599	3.27058380										
							1.298799	3.27127688										
							1.298999	3.27196996										
							1.299200	3.27266305										
							1.299400	3.27335613										
							1.299600	3.27404921										
							1.299800	3.27474230										
							1.300000	3.27543538										
